#{"t_start": 1747140063.5883043, "env_id": "None"}
r,l,t
615.883759,10,24560.107407
958.699127,10,24564.630414
741.79229,10,24567.390615
727.00618,10,24570.508962
754.467361,10,24573.611338
988.426292,10,24577.461248
927.041496,10,24580.212306
774.238609,10,24584.322069
900.925316,10,24587.121333
901.777359,10,24590.000841
811.852203,10,24591.60182
591.882561,10,24595.577636
1010.718658,10,24598.518844
843.885986,10,24601.02532
928.408447,10,24604.053412
733.400856,10,24607.240485
771.271805,10,24609.651443
85.059441,10,24612.858931
93.568375,10,24615.67924
127.572456,10,24618.67258
80.295479,10,24621.814118
506.538208,10,24624.289351
424.758911,10,24627.223022
568.887756,10,24631.14827
203.553009,10,24633.834515
461.594727,10,24636.746593
304.98204,10,24639.620609
514.603416,10,24642.598793
245.663956,10,24646.094725
385.088623,10,24648.706884
504.919952,10,24651.601031
586.675957,10,24654.818487
918.208679,10,24657.641701
340.61068,10,24660.966944
440.716347,10,24665.221739
520.150719,10,24668.1692
451.995686,10,24671.107364
376.4823,10,24674.125348
478.180717,10,24676.782223
401.13266,10,24679.756751
361.366035,10,24682.471281
442.197762,10,24685.785497
670.650467,10,24688.492948
741.726677,10,24691.496346
621.017982,10,24696.136545
325.114349,10,24698.418974
425.206207,10,24701.952212
6.865715,10,24704.993288
176.78701,10,24708.164914
85.221664,10,24711.039834
38.268219,10,24715.759718
277.35527,10,24719.090259
203.773727,10,24721.956894
-62.266556,10,24724.908978
174.920326,10,24727.326765
103.429085,10,24730.34477
-80.172882,10,24732.185558
51.048279,10,24736.025963
134.458992,10,24738.991211
92.962967,10,24741.472579
193.107334,10,24744.528379
593.61216,10,24747.43671
353.896595,10,24750.196708
227.273651,10,24753.073842
184.963585,10,24755.697052
417.867989,10,24758.935652
209.627426,10,24761.591616
200.334976,10,24764.455013
464.757298,10,24768.192451
79.760246,10,24769.894048
212.83609,10,24773.418561
501.533325,10,24775.45895
440.068733,10,24778.204808
273.351013,10,24781.22867
403.281174,10,24783.545325
457.245766,10,24786.68759
287.496735,10,24789.439013
334.419601,10,24792.174328
564.123642,10,24795.054193
378.715721,10,24798.615578
240.472626,10,24802.249279
453.689331,10,24805.921548
347.882057,10,24810.130712
405.677887,10,24813.058568
373.963753,10,24816.449462
-201.253281,10,24817.959178
342.838219,10,24821.335352
392.16935,10,24824.988983
456.466354,10,24827.970801
243.480576,10,24830.903148
262.110268,10,24833.740293
372.695732,10,24836.64341
470.292,10,24840.058341
270.527721,10,24844.153425
-12.547024,10,24845.70585
466.483959,10,24849.865095
267.966248,10,24852.913221
87.606316,10,24855.045062
281.248894,10,24858.210781
431.793701,10,24861.175074
227.068886,10,24863.872273
428.986618,10,24867.217467
398.436508,10,24869.812201
338.714314,10,24872.887457
234.686043,10,24875.469125
259.278976,10,24878.449649
333.078476,10,24881.066432
372.195801,10,24883.495262
497.565605,10,24886.684602
631.78009,10,24889.649661
431.191299,10,24892.60394
421.181587,10,24896.476412
713.873795,10,24899.084625
479.880272,10,24902.916125
543.589699,10,24905.995556
501.122932,10,24908.931099
503.614693,10,24911.463593
595.105904,10,24914.338349
511.703491,10,24917.235204
333.584625,10,24918.494436
589.736519,10,24922.414063
431.905174,10,24925.390744
438.851151,10,24928.560969
644.943268,10,24931.510118
416.919975,10,24934.71838
508.704063,10,24937.157984
603.513885,10,24941.189369
409.767517,10,24943.223886
626.377777,10,24945.62295
175.693123,10,24948.356626
250.538734,10,24952.404473
60.938263,10,24953.713606
72.412346,10,24956.830672
278.259155,10,24960.163116
347.414627,10,24962.452904
16.025688,10,24965.007275
357.75206,10,24967.70404
296.043983,10,24970.775338
18.587914,10,24973.652944
155.723381,10,24976.152161
275.187897,10,24980.100282
179.9506,10,24983.547478
118.580688,10,24986.094497
430.155609,10,24988.790815
-47.918316,10,24991.629682
517.786762,10,24992.44293
343.864159,10,24995.240835
210.872025,10,24999.157213
191.439102,10,25002.897426
394.994736,10,25005.933914
349.072357,10,25008.827233
61.257607,10,25011.598942
179.188583,10,25014.284238
277.235352,10,25017.492386
-153.694458,10,25021.180848
292.519333,10,25023.674457
199.895241,10,25027.550305
64.240685,10,25030.71709
221.269028,10,25033.669881
107.425941,10,25036.708514
195.181175,10,25039.640972
201.249924,10,25042.848871
-188.482292,10,25045.073086
112.32769,10,25047.809803
218.016251,10,25051.568235
-212.518692,10,25053.659848
231.212311,10,25056.565765
176.691208,10,25059.781576
-88.232903,10,25061.378837
206.798805,10,25064.27367
93.810566,10,25066.708463
171.619015,10,25069.501226
65.494354,10,25072.27087
372.745255,10,25075.209205
5.006638,10,25078.006691
143.311096,10,25080.923006
256.326645,10,25083.542993
228.019066,10,25086.600616
187.099121,10,25089.516661
261.90155,10,25091.947549
158.828056,10,25094.954278
220.752716,10,25097.84311
457.244019,10,25100.928467
674.462044,10,25103.89923
474.088287,10,25106.086319
388.564651,10,25108.890371
548.164375,10,25111.731264
363.284645,10,25114.343981
282.794525,10,25116.787717
388.354889,10,25119.519727
362.539635,10,25122.427199
375.371574,10,25125.100013
455.016281,10,25127.912248
410.036446,10,25129.388247
242.369904,10,25132.190948
464.145752,10,25136.127713
338.667007,10,25138.877906
428.172462,10,25141.016878
515.973,10,25142.427094
392.896698,10,25145.21415
375.504295,10,25148.060374
594.930573,10,25150.507812
583.519203,10,25153.373455
205.821625,10,25155.967886
738.418793,10,25159.176445
257.089195,10,25161.42911
653.32653,10,25163.938672
-28.137421,10,25166.420842
-206.983414,10,25167.879716
226.501297,10,25170.517367
-191.104767,10,25173.243448
60.352669,10,25175.714796
272.275558,10,25178.811617
247.956642,10,25181.588344
287.491272,10,25184.356447
401.222237,10,25187.056176
610.838608,10,25187.92738
258.973572,10,25191.160049
345.845322,10,25194.409091
481.967178,10,25197.356452
302.623291,10,25198.545465
378.052979,10,25201.336989
406.881252,10,25203.982155
285.356995,10,25206.742791
31.530045,10,25209.78283
549.775276,10,25212.529795
218.871223,10,25215.094549
375.461868,10,25217.751945
171.160843,10,25220.351917
415.294731,10,25221.676317
593.940506,10,25223.875229
207.068054,10,25226.725786
61.229347,10,25229.468307
168.711868,10,25232.539265
355.459961,10,25234.920452
156.975693,10,25237.41429
179.062714,10,25240.199367
0.329079,10,25242.136259
332.521255,10,25245.209308
223.372532,10,25248.435956
-50.062962,10,25251.286665
212.989853,10,25254.023713
190.160412,10,25256.556071
336.439621,10,25258.48268
363.825378,10,25261.477985
378.007919,10,25264.527882
52.872925,10,25267.508565
160.236961,10,25270.871017
230.503006,10,25274.195338
-18.432388,10,25276.544971
175.028183,10,25279.350644
253.518936,10,25282.525456
318.310364,10,25285.329829
186.738945,10,25287.967869
261.926994,10,25291.081612
172.756691,10,25294.733753
297.894958,10,25297.452392
24.300606,10,25299.917031
177.757828,10,25304.583428
234.264954,10,25307.74678
581.400505,10,25312.723146
582.828743,10,25316.402375
770.06691,10,25319.063428
528.914291,10,25322.019077
226.864944,10,25325.260455
325.880962,10,25329.736019
340.830917,10,25330.938573
275.889236,10,25333.822504
815.900406,10,25338.233839
304.16156,10,25342.13821
542.602249,10,25346.071941
929.070244,10,25350.458762
1034.362206,10,25354.937303
763.152206,10,25358.88771
1082.421532,10,25362.626782
479.392174,10,25365.858001
464.605438,10,25370.525638
146.369553,10,25374.041898
323.443901,10,25378.699582
950.030243,10,25384.347187
635.487396,10,25388.138417
819.309059,10,25393.365024
1030.635864,10,25397.058349
687.346905,10,25401.974989
732.078564,10,25406.62359
592.327965,10,25408.899465
776.005371,10,25414.364611
190.13282,10,25416.584731
552.856918,10,25421.815428
968.017548,10,25425.867314
561.347595,10,25430.425153
564.015724,10,25435.671003
324.973137,10,25438.683431
437.388008,10,25443.545556
469.16629,10,25446.595171
668.038452,10,25450.331831
805.435669,10,25454.354261
1140.531631,10,25457.895002
885.657875,10,25461.645033
877.438454,10,25464.411649
480.363571,10,25467.572853
1102.926918,10,25471.166982
1256.092377,10,25475.383556
1356.075073,10,25478.085774
1417.838959,10,25481.630748
800.817734,10,25484.507149
977.251289,10,25489.004782
1104.373619,10,25492.840017
451.946999,10,25497.107357
847.386551,10,25500.889414
900.98127,10,25503.700334
601.30658,10,25506.855869
1213.287064,10,25509.79317
1169.871384,10,25512.181614
1249.975342,10,25515.185409
513.575424,10,25518.444539
674.873734,10,25521.05594
444.914566,10,25525.602356
167.659943,10,25528.746212
177.850876,10,25532.013573
497.914825,10,25535.973736
450.779114,10,25537.960124
873.067055,10,25542.469028
713.033279,10,25546.225316
415.801758,10,25548.93649
644.369484,10,25553.485414
171.180794,10,25556.3646
966.730949,10,25560.455751
1112.876572,10,25562.928573
1010.260376,10,25565.458431
956.155914,10,25567.955489
941.382927,10,25571.635335
1352.938843,10,25573.974865
1115.981842,10,25576.722287
1350.630737,10,25579.845854
609.795841,10,25583.325191
546.260605,10,25588.195881
657.916916,10,25591.489227
734.853836,10,25595.463218
587.995895,10,25599.745429
661.74202,10,25602.332491
1038.152542,10,25606.166991
684.450714,10,25608.930374
563.470215,10,25611.660534
570.896385,10,25615.545543
543.122498,10,25619.536369
373.408035,10,25622.013252
469.966324,10,25625.567221
1149.50975,10,25628.857075
827.017365,10,25633.766031
802.23616,10,25637.559414
598.743248,10,25640.114578
762.425613,10,25642.75647
719.944984,10,25647.746509
966.104988,10,25651.633159
1046.19957,10,25654.546787
1038.363655,10,25658.52849
1108.31868,10,25662.621633
629.43222,10,25665.499658
713.142944,10,25669.358758
677.115051,10,25674.404735
732.614342,10,25676.872014
849.849472,10,25679.594809
609.608337,10,25683.696066
424.225578,10,25687.650585
762.921646,10,25690.405397
403.599648,10,25694.211846
609.738342,10,25698.67037
299.837578,10,25702.530428
895.60881,10,25707.305456
359.889481,10,25710.625666
521.667236,10,25714.431933
719.788536,10,25717.292888
237.168396,10,25722.048862
223.713898,10,25725.434839
1045.709801,10,25728.210955
1018.031097,10,25733.003224
1144.635445,10,25736.442046
1295.978958,10,25739.198638
1364.324402,10,25743.245119
1133.175552,10,25746.572928
1054.366371,10,25750.796653
584.796265,10,25754.366651
1077.445618,10,25758.060798
1102.464737,10,25762.429204
1203.558578,10,25765.200727
1172.667267,10,25767.534027
1083.563072,10,25770.044685
972.472641,10,25773.635535
987.386658,10,25777.013713
944.570023,10,25780.839724
855.385689,10,25785.300524
1052.243362,10,25788.482528
942.161514,10,25791.503568
892.624565,10,25796.287743
934.24334,10,25799.575263
719.755264,10,25804.81997
112.972069,10,25807.756355
630.977844,10,25813.06446
629.865967,10,25816.548112
505.921577,10,25821.060971
860.430008,10,25824.292386
706.146255,10,25828.479047
794.518845,10,25831.123949
678.25695,10,25835.11832
352.247299,10,25839.41625
633.761971,10,25844.06579
991.915985,10,25847.138925
897.303238,10,25851.450816
938.31842,10,25855.550524
1037.17672,10,25859.02103
859.703979,10,25863.11963
996.829025,10,25867.487135
738.549919,10,25870.31636
897.457596,10,25875.257538
892.740181,10,25878.411996
1028.382507,10,25883.48214
1174.185944,10,25885.759092
860.478088,10,25890.441619
549.562386,10,25894.519129
581.075012,10,25898.03063
553.983551,10,25901.503256
535.534714,10,25904.671914
481.967178,10,25909.438267
83.133209,10,25912.187599
334.754494,10,25917.222428
737.417465,10,25920.208168
708.657043,10,25923.493254
870.035965,10,25927.673499
301.21656,10,25931.703944
198.177086,10,25935.402138
547.045792,10,25939.60711
606.390091,10,25943.148875
634.222794,10,25945.713026
392.691055,10,25948.991235
409.223633,10,25951.82901
551.591461,10,25954.566748
559.131119,10,25959.011154
723.171989,10,25962.486454
264.366798,10,25965.316561
572.221207,10,25967.478337
228.013992,10,25971.291048
467.135925,10,25974.139022
479.63665,10,25977.67472
562.153374,10,25981.489027
610.57061,10,25984.956217
503.097908,10,25988.306822
697.387108,10,25992.342932
724.869263,10,25995.913331
643.890594,10,25997.752753
685.636703,10,26001.925863
540.498642,10,26004.969027
434.509956,10,26008.047545
581.368057,10,26011.863858
460.573059,10,26013.824725
500.123566,10,26016.325536
415.373291,10,26019.998435
704.365875,10,26024.060922
484.343918,10,26026.962797
425.226685,10,26030.50517
230.720886,10,26033.015824
374.416168,10,26037.110356
1190.304825,10,26038.738543
250.279045,10,26042.014347
813.784248,10,26044.865975
449.201256,10,26049.004112
614.043907,10,26052.208557
460.780968,10,26054.79179
331.26503,10,26058.100709
661.238762,10,26061.192047
-377.554337,10,26063.946915
795.414658,10,26068.141167
449.080414,10,26069.693682
477.382973,10,26073.557918
942.082409,10,26076.098117
747.088936,10,26079.947317
566.211082,10,26082.39107
675.156288,10,26085.717635
937.118828,10,26088.718607
912.178627,10,26091.285408
635.034264,10,26094.296825
768.174225,10,26097.196683
1095.397476,10,26100.031636
671.358276,10,26103.291012
386.914978,10,26105.64774
800.43293,10,26108.60819
869.530243,10,26111.443087
502.734863,10,26114.942291
746.465584,10,26117.062786
1096.100632,10,26120.266811
745.99968,10,26123.879857
576.105843,10,26126.732932
669.584854,10,26130.527536
789.662224,10,26132.967415
487.87188,10,26136.070891
744.419968,10,26139.05267
941.177513,10,26142.181976
864.958984,10,26145.56565
530.447083,10,26149.102324
525.357338,10,26150.735426
964.989952,10,26154.179233
858.968414,10,26157.139665
339.136253,10,26160.912162
355.33728,10,26164.023124
167.368683,10,26166.419152
347.560638,10,26169.478966
104.249954,10,26172.679986
343.553268,10,26175.411245
409.8787,10,26178.474921
152.142685,10,26181.561708
268.862244,10,26183.771981
357.622993,10,26186.850675
133.068077,10,26190.610861
-213.562729,10,26192.57322
439.702015,10,26197.319246
335.656582,10,26199.756423
308.667725,10,26203.013023
218.869232,10,26205.971721
467.958694,10,26207.282411
344.002083,10,26211.253973
280.320686,10,26214.223046
469.240829,10,26216.586941
383.051918,10,26220.753667
372.195702,10,26223.393165
360.732178,10,26228.022955
736.298378,10,26230.90996
477.468903,10,26233.68523
683.356964,10,26236.548318
807.302246,10,26238.659369
519.071671,10,26242.01888
630.004387,10,26244.994836
704.165741,10,26247.619116
612.73407,10,26250.717033
551.114304,10,26253.585919
651.571724,10,26257.039349
496.468704,10,26261.168167
952.36396,10,26264.012736
645.249336,10,26267.183721
840.249374,10,26270.315267
615.896389,10,26273.518126
422.109917,10,26275.891654
630.913544,10,26278.706067
617.073547,10,26281.480106
485.381462,10,26284.757772
695.477608,10,26287.341285
768.344254,10,26290.752948
517.014656,10,26294.464369
531.694565,10,26297.529817
263.269394,10,26300.452696
339.346443,10,26303.15986
335.044064,10,26306.082439
1.379471,10,26308.446023
424.585274,10,26311.145591
454.260002,10,26313.926782
274.939442,10,26316.668154
518.111355,10,26319.36413
492.748032,10,26321.884824
305.937393,10,26324.861099
583.390862,10,26327.842623
648.904381,10,26330.797354
663.659279,10,26333.428969
418.037689,10,26336.289327
529.727581,10,26339.440058
121.908585,10,26342.066276
-43.072212,10,26345.165381
58.658646,10,26347.294193
100.870293,10,26349.687846
291.205795,10,26353.120937
85.47403,10,26356.524177
254.575638,10,26359.357797
124.594353,10,26362.096811
172.16095,10,26364.778292
426.085983,10,26367.651231
150.192719,10,26370.69182
110.17366,10,26373.240796
455.102341,10,26375.825246
101.932785,10,26378.648683
112.036819,10,26381.323479
621.140579,10,26383.828279
778.416595,10,26386.760747
938.45665,10,26389.185391
641.877022,10,26392.367025
851.445328,10,26395.368925
709.134644,10,26398.407846
552.692909,10,26400.924488
965.770878,10,26403.684249
463.995712,10,26406.136851
626.148636,10,26408.810566
747.396637,10,26411.414338
841.260269,10,26412.749003
713.174469,10,26414.912646
713.254013,10,26419.544997
712.881279,10,26422.49272
890.203949,10,26425.217078
571.712074,10,26428.094932
691.789726,10,26430.785702
841.641319,10,26433.575938
698.0513,10,26435.920459
685.947906,10,26437.724844
970.870232,10,26439.980679
636.214012,10,26443.549447
520.965004,10,26446.111282
286.744049,10,26448.154712
391.58564,10,26451.057989
795.100006,10,26453.942084
828.091171,10,26456.33011
546.571716,10,26459.139402
762.109375,10,26461.792245
854.447182,10,26464.298324
733.134773,10,26466.977718
621.945374,10,26469.163499
751.072533,10,26471.06977
768.043144,10,26474.681061
515.360779,10,26476.920394
705.83802,10,26479.811641
1008.38311,10,26481.824276
618.418167,10,26486.12084
770.066986,10,26488.280911
1002.960052,10,26489.691129
468.74369,10,26492.121216
710.462616,10,26495.142281
501.518822,10,26497.760191
539.149551,10,26500.519964
490.755135,10,26502.997307
598.571133,10,26505.022371
519.246719,10,26508.596888
381.620743,10,26511.346491
500.996025,10,26513.972438
375.968407,10,26516.968577
421.700302,10,26519.739065
517.578484,10,26522.666862
516.250519,10,26525.436968
441.914803,10,26527.875005
632.935173,10,26530.821372
647.546356,10,26533.62452
489.580292,10,26536.656636
691.075878,10,26539.563923
604.358963,10,26542.371256
636.928406,10,26545.610358
570.112679,10,26547.988747
495.016068,10,26550.620503
634.338234,10,26553.568502
562.86451,10,26556.457094
484.652496,10,26558.948775
658.131844,10,26561.880598
607.386856,10,26565.540868
561.420616,10,26568.435615
784.066513,10,26570.245318
619.697197,10,26572.718761
653.75589,10,26575.593247
696.331367,10,26577.896807
578.946671,10,26580.641227
634.404037,10,26583.499268
731.044044,10,26585.754804
502.72971,10,26588.376845
740.351311,10,26591.810291
455.169502,10,26593.336546
12.266449,10,26596.63557
703.421692,10,26598.372635
120.489319,10,26601.83405
-52.152603,10,26605.086229
223.100174,10,26608.523422
213.402435,10,26610.182979
80.733215,10,26611.99812
114.718918,10,26614.745989
40.648399,10,26617.298602
251.601227,10,26620.300449
137.945244,10,26622.67114
374.296021,10,26625.497496
187.236115,10,26628.131644
447.667717,10,26630.256055
70.422745,10,26632.332813
192.248322,10,26635.725137
398.383972,10,26637.138764
131.670982,10,26640.176423
485.389088,10,26642.526335
749.023697,10,26645.13125
724.029343,10,26647.611234
553.058022,10,26649.953458
640.029915,10,26651.899764
685.369896,10,26655.44334
522.279984,10,26656.635284
691.418198,10,26658.88912
758.214401,10,26661.267968
678.697205,10,26662.719609
650.026093,10,26664.747502
409.397972,10,26667.239019
163.603664,10,26670.029353
99.543976,10,26672.393185
-34.780022,10,26675.00625
30.756329,10,26677.92803
-168.973312,10,26680.881776
84.94397,10,26683.446358
-21.713379,10,26686.816289
53.436066,10,26689.983266
401.798645,10,26693.137479
379.374908,10,26696.967382
104.728165,10,26697.689339
448.660042,10,26700.336987
410.565945,10,26703.020251
486.419899,10,26705.457802
434.960056,10,26707.528441
292.976402,10,26709.14897
497.944229,10,26711.826609
358.243855,10,26714.725775
309.596077,10,26717.467514
-144.351715,10,26720.209943
166.383698,10,26722.857707
-35.73867,10,26725.820528
-88.142738,10,26728.336653
11.118973,10,26730.949513
-43.940758,10,26733.473119
17.141022,10,26736.168752
-207.34935,10,26738.918741
166.955917,10,26739.719333
172.567673,10,26742.354627
-191.302444,10,26745.055926
-117.461739,10,26747.935159
98.645302,10,26752.450834
6.099052,10,26754.828372
740.495178,10,26758.593462
227.835697,10,26761.718417
465.967255,10,26764.444345
449.664993,10,26766.975183
465.323624,10,26769.970616
229.133018,10,26772.808133
423.279503,10,26775.891666
704.603607,10,26778.47108
586.074661,10,26781.42119
590.055679,10,26784.141452
732.369324,10,26787.267298
808.881683,10,26789.66533
588.077545,10,26791.790356
624.053894,10,26795.309257
430.075043,10,26798.958982
433.405914,10,26803.99179
765.278511,10,26807.849596
767.756332,10,26811.611481
784.867447,10,26814.357659
697.225288,10,26818.053607
453.44442,10,26821.52448
530.519806,10,26823.981888
603.220741,10,26827.708852
742.444267,10,26831.557671
-141.045883,10,26834.953265
621.874008,10,26839.070204
801.760918,10,26841.632911
455.204262,10,26844.994374
778.7099,10,26847.879179
809.606544,10,26850.837345
932.460121,10,26854.522644
307.685646,10,26858.56123
611.438858,10,26861.634889
820.962997,10,26864.959684
933.139359,10,26868.833566
981.625694,10,26872.651706
449.765663,10,26877.043616
814.847595,10,26880.936673
1075.723785,10,26884.952541
1243.970016,10,26887.954468
920.237587,10,26891.266681
70.25795,10,26893.347259
761.711029,10,26897.840364
1271.541039,10,26901.188369
665.6371,10,26904.010671
8.563423,10,26906.984765
264.113235,10,26909.665541
264.959641,10,26913.041073
340.272308,10,26915.696876
177.450653,10,26919.048724
-74.221024,10,26922.518722
247.033356,10,26926.668976
230.155312,10,26929.820982
41.413681,10,26933.142907
105.364212,10,26935.802724
-40.821091,10,26940.235864
300.651703,10,26943.216154
357.890633,10,26946.56971
224.120041,10,26949.079798
378.598396,10,26952.262379
996.953056,10,26955.103038
887.315369,10,26959.296118
218.251335,10,26962.78814
921.665298,10,26965.80875
876.951157,10,26968.916826
671.298729,10,26973.449016
649.50267,10,26976.766466
663.265594,10,26980.255978
963.0793,10,26983.391327
686.139244,10,26987.791586
494.333603,10,26991.052673
623.284294,10,26995.583965
749.930161,10,27000.030426
553.556229,10,27003.15527
724.867676,10,27008.250993
671.328369,10,27012.542185
557.642059,10,27016.791562
464.16851,10,27020.216531
593.5513,10,27024.921829
966.446495,10,27027.721477
702.414825,10,27032.510527
846.235657,10,27036.913026
869.744591,10,27039.965419
641.3116,10,27044.958152
395.507912,10,27046.817132
548.684998,10,27047.551088
713.134956,10,27047.680077
877.584915,10,27047.777439
877.584915,10,27047.880977
877.584915,10,27047.988922
566.573975,10,27052.187282
524.477478,10,27056.04426
329.434944,10,27059.662931
381.398041,10,27062.255725
463.801537,10,27066.848487
361.425354,10,27070.409276
952.055092,10,27073.888984
1040.060425,10,27076.511805
976.889702,10,27080.433532
1137.921478,10,27084.668986
818.332619,10,27087.300286
989.854431,10,27090.978723
1580.211388,10,27094.688387
1349.836983,10,27098.669284
889.478714,10,27101.303821
979.739098,10,27104.616424
719.484238,10,27107.441043
1387.982933,10,27110.388943
813.681343,10,27113.956947
1072.684547,10,27115.817012
938.204468,10,27120.202068
604.468559,10,27122.984731
1252.803703,10,27125.423138
516.319038,10,27129.379803
551.204132,10,27132.940724
390.474075,10,27136.292463
801.748901,10,27138.677958
758.327827,10,27141.368642
1352.330261,10,27145.87792
1598.628136,10,27149.222494
679.966614,10,27152.853922
880.453629,10,27155.863797
714.943253,10,27159.500613
850.463417,10,27163.614076
363.898651,10,27166.22704
387.693497,10,27169.237576
176.460022,10,27172.580696
559.402061,10,27177.210503
406.473755,10,27181.149881
664.716705,10,27183.567968
316.497009,10,27188.414461
511.571899,10,27191.498484
320.400078,10,27195.471927
962.527336,10,27200.222801
670.728447,10,27203.860184
1024.483612,10,27208.545279
915.014191,10,27212.563152
460.219826,10,27216.611313
620.797668,10,27220.648722
74.924408,10,27223.291256
674.983597,10,27228.026687
632.124977,10,27232.544199
848.963531,10,27234.722121
611.900078,10,27239.045355
881.807495,10,27242.859939
830.019867,10,27246.925441
763.429825,10,27250.368699
734.877808,10,27256.286677
684.156189,10,27258.929267
847.921799,10,27262.426466
786.137756,10,27267.238415
454.483826,10,27270.505753
630.537201,10,27274.649355
619.801033,10,27277.181999
603.032288,10,27281.837895
809.867554,10,27286.972419
852.022583,10,27291.404586
1197.502594,10,27295.863579
1189.770935,10,27300.521186
1169.853203,10,27304.241283
1257.909019,10,27307.792132
1104.932068,10,27312.793943
628.577103,10,27316.993118
417.04071,10,27321.239949
731.598175,10,27323.934833
569.162018,10,27327.773415
595.901199,10,27330.374577
732.051163,10,27333.786583
691.364517,10,27338.126104
743.377007,10,27341.50442
721.104034,10,27346.462097
804.897125,10,27349.662867
524.578232,10,27354.86796
687.540367,10,27357.70582
763.756592,10,27362.042035
661.166931,10,27365.846427
809.195366,10,27369.188972
999.209068,10,27373.358624
500.288368,10,27376.93292
757.113953,10,27380.836514
616.533714,10,27383.824598
1208.601898,10,27388.305313
996.577438,10,27391.247483
975.183456,10,27394.511071
1192.824356,10,27398.973462
1016.867126,10,27402.010529
964.753456,10,27405.248843
1564.216843,10,27407.847163
877.206642,10,27410.274561
1040.926605,10,27414.831734
1484.306961,10,27418.191709
1065.173721,10,27421.610577
883.356636,10,27425.777362
801.322701,10,27430.416015
920.085152,10,27435.169619
866.037857,10,27439.975091
538.278992,10,27444.223553
630.328789,10,27449.373196
603.67585,10,27452.918128
993.014259,10,27457.41529
693.488701,10,27461.890731
673.328323,10,27466.537553
481.697556,10,27470.993297
1026.052643,10,27474.824673
905.506317,10,27478.784681
750.301025,10,27483.342073
323.277313,10,27487.246842
851.24073,10,27491.732404
935.506271,10,27495.117951
793.885323,10,27499.706659
579.568619,10,27505.151528
714.736359,10,27509.613458
685.326599,10,27514.697203
527.984314,10,27519.809736
514.187973,10,27524.246557
1048.795013,10,27528.837122
826.863914,10,27531.667714
921.237915,10,27536.771673
990.885567,10,27540.107344
842.288757,10,27543.129169
932.45079,10,27546.998832
747.673401,10,27550.608827
1111.727814,10,27554.112804
800.285934,10,27556.855218
865.715874,10,27560.114903
698.357918,10,27563.648962
731.952354,10,27568.255407
316.745995,10,27572.079654
823.568665,10,27576.547577
642.745071,10,27580.315461
324.966354,10,27584.222119
622.649269,10,27588.834549
624.17807,10,27592.529147
517.468719,10,27596.317484
470.415047,10,27601.377108
706.714645,10,27607.147825
569.431885,10,27612.047876
564.345207,10,27615.300672
629.902298,10,27619.514571
682.451721,10,27623.415086
945.25544,10,27628.357976
785.14016,10,27632.192352
488.557579,10,27635.398035
943.941887,10,27639.871929
1083.665985,10,27643.28711
446.250687,10,27646.247314
816.400597,10,27650.227608
843.111824,10,27654.418586
782.323936,10,27658.699907
681.459816,10,27662.100262
911.63269,10,27665.060924
838.319954,10,27668.401437
761.302994,10,27672.795059
827.470901,10,27676.267628
997.607445,10,27679.023026
780.839012,10,27682.247461
786.915359,10,27685.298258
631.706161,10,27688.148783
690.644531,10,27692.464873
765.720947,10,27694.718548
935.574242,10,27698.362272
789.558647,10,27701.737473
939.533524,10,27704.912837
624.278503,10,27707.587925
1125.365311,10,27710.697181
900.452698,10,27713.302184
1177.285133,10,27717.520183
1393.285599,10,27720.688802
998.645309,10,27724.04109
1111.945419,10,27727.112117
960.961426,10,27730.069517
1138.153198,10,27733.291767
1396.963303,10,27735.850789
1218.718536,10,27739.661178
843.509506,10,27743.602766
328.661057,10,27746.526364
971.995941,10,27749.233141
766.546448,10,27752.497065
463.147209,10,27755.722137
623.340347,10,27758.774356
891.748795,10,27761.512877
703.561729,10,27765.574487
374.860275,10,27769.059952
385.454414,10,27772.517227
443.812332,10,27775.406752
421.10434,10,27777.948157
682.56498,10,27781.799367
482.35038,10,27786.304679
196.681366,10,27789.19826
36.851562,10,27792.160638
408.123657,10,27796.710196
546.844444,10,27799.562275
646.256981,10,27802.854645
228.187263,10,27806.076775
240.74028,10,27810.849597
401.364914,10,27813.638265
861.900734,10,27816.417809
666.779739,10,27819.359434
627.585625,10,27822.058731
91.535912,10,27825.056547
465.796021,10,27827.966464
572.293571,10,27831.202652
68.042725,10,27833.635528
163.855377,10,27836.936747
347.23465,10,27841.314336
298.055336,10,27844.077626
246.35318,10,27846.796743
624.065933,10,27849.703206
337.921608,10,27853.072193
483.480347,10,27855.876258
667.697746,10,27858.548013
369.777649,10,27861.544767
439.996597,10,27864.725559
721.004257,10,27867.901407
51.846909,10,27870.755442
408.799583,10,27874.970363
435.685669,10,27877.325587
408.807034,10,27880.648777
395.562958,10,27883.804624
539.7855,10,27887.175205
606.835686,10,27889.947137
629.956886,10,27893.197234
535.640045,10,27896.527931
497.311035,10,27900.573865
571.952103,10,27903.2534
609.075951,10,27906.162488
347.001419,10,27908.889729
436.135384,10,27912.12994
614.12468,10,27914.641961
488.380066,10,27917.564173
651.948792,10,27920.527195
426.401993,10,27924.534447
658.882271,10,27927.957193
400.697395,10,27930.948334
386.251389,10,27933.952423
92.933716,10,27936.304127
722.833008,10,27938.699795
143.766922,10,27940.353836
238.547073,10,27942.752976
386.43335,10,27947.114128
421.075203,10,27949.507572
260.065346,10,27950.988092
568.895699,10,27954.287209
76.888695,10,27956.298745
333.89769,10,27958.992797
497.346375,10,27961.664725
