#{"t_start": 1746954317.2411087, "env_id": "None"}
r,l,t
1339.12265,10,18482.159755
1918.15918,10,18483.031029
1380.720673,10,18484.020703
337.99704,10,18485.228717
-153.780869,10,18486.145878
-1298.47821,10,18487.169191
-1578.233185,10,18487.751422
-377.533417,10,18488.70828
-92.108246,10,18489.417425
-388.968231,10,18490.4816
-1017.745819,10,18490.95281
-1448.483276,10,18491.828194
-1584.382416,10,18492.604914
-405.029144,10,18493.011842
-573.449127,10,18494.1942
-645.62912,10,18494.554455
-1185.884415,10,18495.702767
-1173.754547,10,18496.306445
-1045.514511,10,18497.307105
-169.678802,10,18497.751794
-169.678802,10,18498.229968
-1350.212402,10,18499.343495
-1061.298706,10,18499.847541
-734.560577,10,18500.933176
-352.796021,10,18501.633102
-1116.16954,10,18502.686718
-963.069244,10,18503.304314
-811.014175,10,18504.825414
-295.599731,10,18506.096276
1500.15863,10,18506.88191
-160.220184,10,18507.994362
-1692.280884,10,18508.544487
-1192.000122,10,18509.574602
-441.578979,10,18510.01091
-315.399948,10,18511.611765
-1749.009094,10,18512.045969
-1776.314392,10,18513.025009
-1817.272339,10,18513.493176
-531.390518,10,18514.268585
-171.373871,10,18515.427451
-85.52832,10,18516.441537
166.074295,10,18516.794762
411.370506,10,18518.001716
1210.261658,10,18518.702585
1527.059937,10,18519.714725
1317.999878,10,18520.105816
1191.842377,10,18520.865204
56.424866,10,18521.944629
980.783539,10,18523.209986
1120.383759,10,18524.019837
-136.616745,10,18525.15373
289.475197,10,18526.569318
748.536713,10,18527.919715
1601.803894,10,18528.685669
957.290771,10,18529.340101
56.473572,10,18530.424762
210.362701,10,18530.963224
592.72757,10,18531.963289
847.637482,10,18532.407464
658.383942,10,18533.607677
193.127075,10,18534.286944
92.784943,10,18535.321879
99.000549,10,18535.773611
-688.984406,10,18536.9846
-752.533356,10,18537.843436
569.248795,10,18538.943341
838.871918,10,18539.345154
314.410248,10,18540.309259
-712.115326,10,18541.142328
-1424.680511,10,18542.161219
-1745.807037,10,18542.706437
-736.464996,10,18543.756968
389.790344,10,18544.735545
400.541519,10,18545.754647
-1957.877197,10,18546.143841
-930.819122,10,18547.55568
-246.113739,10,18548.071594
-107.561241,10,18548.995877
-1032.649117,10,18549.647826
-1965.376343,10,18551.028424
-1962.052612,10,18551.433442
264.168579,10,18552.525274
-177.699799,10,18553.4127
-1382.952515,10,18554.224957
-1880.131531,10,18554.601825
-1509.19986,10,18555.590208
-643.692627,10,18556.211701
272.640457,10,18556.992945
-1217.917397,10,18557.838625
-1856.727905,10,18558.250056
-1833.228729,10,18559.261206
-519.819984,10,18560.456865
-2.845535,10,18561.271073
-1182.390366,10,18561.615949
-48.353249,10,18562.924192
610.875183,10,18563.448299
2169.787903,10,18564.418051
996.123001,10,18565.162362
-330.678482,10,18566.252667
-843.418884,10,18566.632084
273.659698,10,18567.737955
1331.346619,10,18568.493378
1601.078735,10,18569.385923
778.23822,10,18570.22471
-233.438873,10,18571.453335
-1016.390747,10,18573.004298
-1144.612427,10,18573.440855
-774.628662,10,18574.303606
705.306396,10,18574.780658
462.025238,10,18575.997738
-14.053864,10,18576.59604
-223.314972,10,18577.273063
-521.369476,10,18578.098533
383.954926,10,18579.251714
1113.845123,10,18579.911703
412.108307,10,18580.885986
-626.216156,10,18581.449439
-741.585541,10,18582.111701
449.711609,10,18582.953238
564.535095,10,18583.639031
222.956909,10,18584.920604
-536.986542,10,18586.04565
-95.621796,10,18586.542725
314.432297,10,18587.501368
724.486389,10,18587.935598
434.641541,10,18588.963135
-397.805634,10,18589.907839
-428.494003,10,18590.945538
-56.775055,10,18591.463365
528.479462,10,18592.511037
-990.75856,10,18593.363146
-830.7117,10,18594.250851
549.720917,10,18594.717843
573.987396,10,18595.71074
162.999878,10,18596.668127
-284.38736,10,18597.369871
-814.792633,10,18598.695266
1258.639755,10,18600.087161
1171.612549,10,18600.886766
-1726.711731,10,18601.764436
-1381.045013,10,18602.491375
1.621857,10,18603.201434
333.981216,10,18603.745939
375.726257,10,18604.729098
419.072266,10,18605.237496
93.63089,10,18605.836086
-1208.134613,10,18606.667948
-26.188995,10,18607.661546
1098.014374,10,18608.966477
310.690277,10,18610.092944
-684.51918,10,18610.708958
-1481.312088,10,18611.792393
47.57431,10,18612.346733
254.777054,10,18613.345599
738.250122,10,18613.836773
-1169.841309,10,18614.421884
-1368.558914,10,18615.388749
-719.179993,10,18615.878813
-97.485107,10,18616.707821
1353.136292,10,18617.33321
187.703583,10,18618.179984
-801.33194,10,18618.990054
-1290.896301,10,18619.400723
143.395386,10,18620.413432
1083.105194,10,18621.257848
934.743347,10,18622.221377
-965.346527,10,18622.757962
-1018.903351,10,18623.839077
-1099.238586,10,18624.397212
690.74527,10,18625.448438
1837.269623,10,18625.930439
1416.085663,10,18626.40154
-44.079468,10,18627.751004
440.445862,10,18628.90728
1446.18042,10,18629.701972
789.500214,10,18630.603469
-1050.513916,10,18631.103341
-1050.513916,10,18631.578744
-890.672028,10,18633.062909
1819.495544,10,18633.790663
427.512115,10,18634.534101
272.84729,10,18634.908247
-285.885284,10,18636.262676
1463.003601,10,18636.985619
1875.957474,10,18637.9179
1839.900665,10,18638.474644
-91.229141,10,18639.363167
-826.431381,10,18640.777307
-238.962158,10,18641.523828
-123.50705,10,18642.467954
-2547.609863,10,18643.140118
-2230.911621,10,18644.163785
-1534.126526,10,18644.797052
461.513062,10,18645.574013
-1110.002686,10,18646.435525
-1502.881622,10,18646.82531
-1968.685211,10,18647.798459
-1349.244995,10,18648.677503
428.126984,10,18649.778877
1101.662292,10,18650.165404
542.166565,10,18650.870743
386.647766,10,18652.009456
842.464294,10,18652.597035
1449.380508,10,18653.310873
1516.815643,10,18653.805048
436.60849,10,18654.788285
-23.975311,10,18655.416503
-14.526825,10,18655.852276
198.846069,10,18656.848432
341.094666,10,18657.204002
-58.59436,10,18658.313527
-325.053711,10,18658.858254
-60.171204,10,18659.699394
643.915009,10,18661.245921
1454.279022,10,18662.01456
1112.943878,10,18662.655888
-252.396698,10,18663.419611
482.378326,10,18664.10246
1363.193665,10,18665.248455
2060.315247,10,18665.785974
240.150665,10,18666.861019
-303.608917,10,18667.608292
596.506271,10,18668.678816
1079.846802,10,18669.193017
1900.667969,10,18670.082652
2105.87326,10,18670.460393
1429.893555,10,18671.930274
426.621857,10,18672.473475
1300.610748,10,18673.377431
1519.107971,10,18673.771112
730.410828,10,18674.845626
99.270325,10,18675.453434
-322.099304,10,18676.305913
383.349304,10,18676.912598
559.711456,10,18677.414732
694.630524,10,18678.506152
774.517059,10,18679.071389
938.289154,10,18680.112024
1442.945862,10,18680.538218
1578.605347,10,18681.69733
1782.094574,10,18682.249505
-16.908142,10,18683.469506
-474.067337,10,18684.620603
-435.252457,10,18685.454975
-1521.947144,10,18686.603526
-1792.752869,10,18687.392574
217.983368,10,18688.444599
1803.208618,10,18689.02782
508.914124,10,18689.808536
-1432.527618,10,18690.326438
-1267.402725,10,18690.933127
-218.27771,10,18692.070056
1107.722473,10,18692.511887
-17.158333,10,18693.67587
-708.558357,10,18694.817805
-616.627655,10,18695.721521
-76.905548,10,18696.683326
534.471893,10,18697.060659
408.577484,10,18697.839607
-724.472198,10,18698.661837
-619.375107,10,18699.215146
-355.65564,10,18700.672227
519.055786,10,18701.061315
-890.919403,10,18702.016787
-1215.077774,10,18702.896932
-46.847,10,18704.028079
1193.167114,10,18704.509267
155.319649,10,18705.859161
-1947.777863,10,18707.073081
329.347107,10,18707.659467
705.374893,10,18708.377357
1812.5,10,18709.107485
-253.389221,10,18710.428706
-1530.836205,10,18711.050027
-190.538635,10,18712.18952
759.361572,10,18712.566248
693.803085,10,18713.453884
-48.733368,10,18714.404704
-1218.711121,10,18715.557377
-396.000061,10,18715.993183
267.83329,10,18717.333776
-196.819496,10,18718.514623
-722.016876,10,18719.140247
263.710724,10,18720.205153
586.88858,10,18720.736417
59.496948,10,18721.837697
-1171.083527,10,18722.240896
-1568.483307,10,18723.299217
-261.733215,10,18724.106924
31.776474,10,18725.010897
-590.086136,10,18727.427587
-432.569427,10,18728.038715
982.493256,10,18729.095535
27.955719,10,18730.639348
-1632.83371,10,18731.075515
-570.477875,10,18732.692484
2431.577454,10,18733.620822
2222.796783,10,18734.299636
171.466827,10,18735.323686
1704.390259,10,18735.906315
2175.450226,10,18737.583216
1684.42337,10,18738.622073
1830.236908,10,18739.14614
2013.920029,10,18740.195779
2398.791687,10,18741.78867
2551.928558,10,18742.19709
1109.978241,10,18743.207241
1456.267883,10,18743.797584
2516.433716,10,18744.617484
2322.376251,10,18745.321859
1964.913361,10,18746.643674
1751.528549,10,18747.583516
2118.855164,10,18748.568735
2917.795105,10,18748.94182
2833.259857,10,18749.721979
2072.442627,10,18750.369018
995.62236,10,18750.935779
927.473984,10,18752.075671
1845.281372,10,18752.504234
499.227295,10,18753.407408
-398.14209,10,18753.796647
-97.945099,10,18754.549809
94.691162,10,18755.586352
158.67157,10,18756.249995
120.671539,10,18757.44654
89.361847,10,18758.53017
486.264969,10,18759.34934
-207.71463,10,18760.363158
-424.573517,10,18760.841433
-817.932312,10,18761.869529
-445.681396,10,18762.491682
393.288879,10,18764.033629
-118.34343,10,18765.287066
-519.797058,10,18765.840539
-530.141907,10,18766.741973
661.847992,10,18767.48105
358.606567,10,18768.697552
34.104584,10,18769.56728
-1054.701233,10,18770.179815
-375.708466,10,18771.140686
567.220688,10,18771.937165
831.157074,10,18772.429576
97.436676,10,18773.439539
170.51889,10,18774.436607
468.445786,10,18775.27682
518.828125,10,18775.77578
-988.354233,10,18776.699908
-889.98349,10,18777.92197
-491.230316,10,18778.412074
376.334335,10,18779.319849
315.553955,10,18780.564084
-451.974411,10,18781.681318
228.588181,10,18782.777264
1061.694916,10,18783.619241
557.163666,10,18784.602242
-742.818451,10,18785.162249
-794.216583,10,18785.866579
-999.809113,10,18786.49776
53.431396,10,18787.723689
918.201172,10,18788.363652
792.554016,10,18789.02958
-710.194534,10,18789.803014
-877.166595,10,18790.196566
232.171707,10,18791.223693
600.967682,10,18792.728581
145.022018,10,18794.113431
-903.347931,10,18794.60599
-349.560028,10,18795.390922
341.67099,10,18796.389335
202.220154,10,18797.253128
-322.014465,10,18797.821657
386.683655,10,18798.967069
1449.730835,10,18799.690902
604.122009,10,18800.293479
-127.607361,10,18801.445175
-90.921051,10,18802.461424
133.867188,10,18802.989854
869.687134,10,18803.910335
629.259583,10,18804.770794
-426.53244,10,18806.094376
-941.779327,10,18806.476448
678.864746,10,18807.403024
996.563812,10,18808.468696
910.475693,10,18809.203435
617.94632,10,18809.785752
-191.896667,10,18810.643969
-713.439819,10,18811.327976
439.759521,10,18812.057991
654.70105,10,18812.873457
746.818848,10,18813.285747
-257.96051,10,18814.225513
-104.343857,10,18814.905848
526.693344,10,18816.021176
635.593262,10,18816.436052
645.575562,10,18817.129315
735.41626,10,18817.79032
272.761658,10,18818.528475
168.014893,10,18819.652262
560.838318,10,18820.395871
2.71254,10,18821.866173
-482.022614,10,18822.956903
1478.621902,10,18824.952307
-578.74054,10,18826.614998
-306.499298,10,18827.697839
532.024521,10,18828.890438
40.995178,10,18829.5504
-669.098816,10,18830.557764
-668.94783,10,18831.129774
774.259567,10,18832.610943
460.543762,10,18833.759239
92.220459,10,18834.166776
-279.206909,10,18835.443218
-158.890335,10,18837.162154
-569.505005,10,18837.734851
-362.359741,10,18838.655995
307.740326,10,18839.973097
749.162598,10,18840.67055
704.939728,10,18841.180628
721.302628,10,18841.994542
669.593475,10,18843.412995
332.590714,10,18843.950711
209.69696,10,18844.668651
-855.384979,10,18845.290522
-973.727417,10,18845.662519
-697.709198,10,18846.642622
-178.469734,10,18847.986913
299.284821,10,18848.632553
394.302979,10,18849.167457
1044.421844,10,18849.985091
1044.421844,10,18850.325362
-927.853302,10,18851.327363
-1325.013702,10,18852.100539
-607.701111,10,18853.112086
252.473907,10,18853.710994
392.398956,10,18854.972395
294.286346,10,18856.094138
-262.713776,10,18856.672963
-571.491806,10,18857.739183
346.974182,10,18858.125134
55.308456,10,18859.111627
-634.332382,10,18859.91646
-716.11969,10,18860.808623
806.005066,10,18861.450117
-137.738892,10,18862.515797
-468.807678,10,18863.118712
-1098.355438,10,18863.964522
-1368.161621,10,18864.31637
-100.894531,10,18865.306186
519.802437,10,18865.851907
823.682632,10,18866.435231
-856.092697,10,18867.401991
-1228.521942,10,18868.413132
-1157.250061,10,18868.944146
935.015518,10,18869.715143
661.977066,10,18870.735897
324.968796,10,18871.213025
-1090.000298,10,18872.221526
-1262.1315,10,18873.023916
-1072.693848,10,18873.847986
833.562622,10,18874.250917
-114.493683,10,18875.22667
-746.531219,10,18875.582501
-911.918762,10,18876.625213
-1022.177124,10,18876.981332
517.675964,10,18877.957985
-224.382355,10,18879.075295
75.155945,10,18880.142251
58.143524,10,18880.95253
-410.905914,10,18881.687428
247.599731,10,18883.089716
1058.451614,10,18883.521987
1050.681763,10,18884.270071
1019.602356,10,18885.06258
686.952072,10,18885.723644
402.497154,10,18886.64277
71.419296,10,18887.623548
1171.93573,10,18888.01895
854.120667,10,18889.514762
-406.47316,10,18890.904814
972.684883,10,18891.438056
1774.698906,10,18892.458256
2336.376343,10,18893.043728
224.728882,10,18894.252721
-188.398834,10,18894.754083
-111.876068,10,18895.643223
1871.383209,10,18896.271813
1239.446609,10,18897.103126
968.616638,10,18897.630058
-336.999786,10,18898.56479
-652.776337,10,18899.099207
176.832092,10,18900.824279
-1484.826416,10,18901.69159
-907.522888,10,18902.214994
-370.040283,10,18903.081618
41.214813,10,18903.820979
-596.750519,10,18904.915901
-1970.488434,10,18905.461461
-1387.229919,10,18906.460713
-803.971405,10,18906.880929
-194.573822,10,18907.758444
-355.289734,10,18908.492696
-1297.740967,10,18909.63623
-2145.603027,10,18909.995581
-1537.051453,10,18910.873869
-624.224091,10,18911.316992
-144.741364,10,18912.356801
-258.821716,10,18913.063156
-54.967346,10,18914.172041
1805.67337,10,18914.614381
1636.914948,10,18915.643994
728.466324,10,18916.91109
-814.451965,10,18917.482743
-869.889221,10,18918.335337
507.740936,10,18918.860256
507.740936,10,18919.413931
583.507736,10,18920.073417
591.92627,10,18920.459438
644.770416,10,18921.380187
632.429489,10,18921.9527
204.296265,10,18922.771602
-176.403625,10,18923.49476
-459.703674,10,18924.435576
-700.703735,10,18924.908371
-202.140625,10,18925.717924
545.704041,10,18926.100362
2060.170288,10,18926.789906
2438.42926,10,18927.698801
-87.111511,10,18928.158959
-616.822815,10,18928.955742
-969.963684,10,18929.457587
795.799667,10,18930.802358
1373.340225,10,18932.315241
461.315369,10,18933.406712
-249.65332,10,18933.826641
-691.222534,10,18934.712857
-1353.576355,10,18935.081252
-623.43811,10,18936.357171
-2911.465408,10,18937.372942
-2084.780273,10,18937.980532
-1283.046875,10,18938.479004
920.750488,10,18939.171052
1471.699829,10,18939.502276
-196.342148,10,18940.372248
-381.680145,10,18940.860751
-1806.366959,10,18941.582181
-3231.053772,10,18942.097536
-197.6026,10,18942.578372
611.381409,10,18943.465651
813.866272,10,18943.967574
-839.11351,10,18944.962298
-1547.533417,10,18945.469155
-1841.790192,10,18946.467005
-1045.886459,10,18947.049451
-152.139587,10,18948.010654
-543.844482,10,18949.281151
-1658.393555,10,18949.903826
-915.737427,10,18950.630171
-730.073395,10,18951.128004
-3.41362,10,18952.211857
-1894.110657,10,18953.634926
-2598.060303,10,18954.205215
-137.987976,10,18955.073953
1502.060242,10,18955.52758
-243.357437,10,18956.818838
-3280.487366,10,18957.910049
-1408.511124,10,18958.549112
-104.729767,10,18959.357098
1538.946228,10,18959.924571
593.506165,10,18961.047755
-2053.640442,10,18961.888752
-3282.626953,10,18962.486995
264.645538,10,18963.005903
702.154846,10,18963.784548
875.626526,10,18964.560471
-1294.273666,10,18965.411876
-1535.373688,10,18965.902779
-1949.97345,10,18966.830864
-530.848206,10,18967.721585
-185.997437,10,18968.50307
-200.89325,10,18969.102123
-1477.013397,10,18969.975422
-1309.240021,10,18970.61905
200.720367,10,18971.429957
174.37381,10,18972.266991
-342.8396,10,18972.964087
-2385.34668,10,18973.353677
-1564.442764,10,18974.195362
-1212.626801,10,18974.573402
173.253326,10,18975.50272
1559.133453,10,18975.928793
-787.899033,10,18976.831025
-1733.696198,10,18977.619634
-2260.699921,10,18978.777395
-368.413452,10,18979.765676
1547.06665,10,18980.317894
-1176.464478,10,18981.23986
-2437.816437,10,18981.876621
-2125.268036,10,18983.103266
373.285614,10,18984.073418
-238.906555,10,18984.502815
-369.115906,10,18985.117323
-1541.000061,10,18985.869792
-1836.446609,10,18986.45437
-918.986267,10,18987.571276
-222.932739,10,18987.969246
-264.671753,10,18988.952996
-751.146774,10,18990.054782
-1227.187042,10,18990.536873
372.025314,10,18991.885495
329.021912,10,18992.301512
-207.650696,10,18993.05969
-1012.659607,10,18993.390998
-879.942017,10,18994.182237
-570.267639,10,18994.609516
-439.187988,10,18995.192175
740.52887,10,18995.766956
412.937531,10,18996.428157
-351.442261,10,18997.169864
-850.398621,10,18997.601269
-1183.036194,10,18998.367118
-740.717346,10,18998.834651
-630.137634,10,18999.344923
-982.868103,10,19000.116377
-1113.381104,10,19000.986526
-1282.702637,10,19001.757872
-754.25061,10,19002.177701
-622.137604,10,19002.999656
183.630524,10,19003.380602
217.574051,10,19004.190691
523.065796,10,19004.909309
-1689.157654,10,19006.039898
-2451.691101,10,19006.472157
-781.630249,10,19007.418918
410.047699,10,19007.858114
305.108551,10,19008.75986
-248.703003,10,19009.147843
-375.824661,10,19009.975768
-672.441864,10,19010.489881
-713.594177,10,19011.031475
-809.616241,10,19011.758337
-525.007248,10,19012.225211
-240.398254,10,19012.997151
-328.804932,10,19013.513532
-388.113434,10,19014.447787
-387.1521,10,19015.751588
170.239258,10,19016.350925
-660.137497,10,19017.359275
857.12561,10,19017.823662
1930.143738,10,19018.431838
1040.719482,10,19019.322816
469.045792,10,19020.039512
-1245.381012,10,19020.875565
-1355.974808,10,19022.149321
-2667.332764,10,19023.030892
153.106201,10,19023.513016
858.215942,10,19024.234935
1284.306946,10,19024.911815
964.610291,10,19025.514214
-2338.75061,10,19026.183685
-1809.735474,10,19026.889491
-575.366821,10,19027.425013
114.379761,10,19028.35568
-336.333618,10,19029.459888
-2318.896729,10,19030.233424
-2658.75,10,19031.066123
774.132996,10,19031.621366
1276.832886,10,19032.474264
346.482925,10,19033.821179
-1086.566925,10,19034.257662
-1984.871597,10,19035.041341
-2084.683228,10,19035.484649
840.699768,10,19035.977834
475.366516,10,19036.804421
-72.633362,10,19037.310075
-1660.723221,10,19038.040696
-2341.33316,10,19038.601663
-921.768387,10,19039.557271
553.336304,10,19040.056526
1853.415985,10,19040.783555
163.386108,10,19041.324742
-1135.053741,10,19042.203699
-2680.83313,10,19042.662723
-1999.35321,10,19043.368264
726.566467,10,19044.033428
1271.88678,10,19044.856215
177.491455,10,19046.023707
-1053.233948,10,19046.465939
-1890.006897,10,19047.20344
-878.095169,10,19047.920413
1971.14975,10,19048.482525
562.504959,10,19049.23664
-41.199951,10,19049.626575
-479.800262,10,19050.380896
-918.400574,10,19050.72771
-263.180359,10,19051.187134
719.649963,10,19052.009388
1715.424789,10,19052.508399
1826.066437,10,19053.144943
-348.680267,10,19053.729758
-1056.411942,10,19054.425421
-2532.816925,10,19055.000946
-2532.816925,10,19055.393986
95.076996,10,19056.075481
752.050476,10,19056.398006
1117.340576,10,19057.133548
1360.86731,10,19057.633429
-1590.026489,10,19058.2258
-1965.553284,10,19059.00249
-516.766663,10,19059.415026
-516.766663,10,19059.786687
1716.808228,10,19060.577641
1964.983215,10,19060.948152
375.836487,10,19061.634191
-21.450195,10,19062.019765
-2101.42334,10,19062.487525
-2621.416626,10,19063.102351
-586.776855,10,19063.535314
769.649658,10,19064.424495
1776.64978,10,19064.879493
1776.64978,10,19065.265096
3850.420532,10,19066.02071
3850.420532,10,19066.441449
1755.683762,10,19067.137221
359.192581,10,19067.507487
487.096062,10,19067.997099
614.999542,10,19068.514602
1103.115601,10,19069.023843
2242.05307,10,19069.431839
2411.121536,10,19070.100177
3932.737732,10,19070.485429
3932.737732,10,19070.838579
2056.896614,10,19071.570323
1252.964706,10,19071.940199
2084.519547,10,19072.749495
3331.851807,10,19073.091257
2770.430023,10,19073.557911
2396.148834,10,19074.253228
619.975433,10,19074.743128
422.622833,10,19075.117254
970.92804,10,19075.810838
1336.464844,10,19076.289178
2471.438599,10,19076.951511
3606.412354,10,19077.546435
3889.815979,10,19078.520881
2815.289612,10,19079.044967
1203.500061,10,19079.62222
2129.416626,10,19080.197606
2746.694336,10,19080.727998
1543.083344,10,19081.575242
1384.377838,10,19082.286086
4598.527832,10,19082.707931
4598.527832,10,19083.111899
4166.927246,10,19083.804356
4059.0271,10,19084.145918
1622.749863,10,19084.675324
-813.527374,10,19085.347165
1697.972229,10,19086.013245
3455.972244,10,19087.196272
3194.944382,10,19087.949746
2300.08316,10,19088.398917
1878.039093,10,19089.044611
1244.972992,10,19089.385873
1379.433945,10,19089.95176
2589.58252,10,19090.640399
3050.516113,10,19091.182665
4126.027832,10,19091.7767
3562.961182,10,19092.476408
2215.777847,10,19093.321157
1043.083344,10,19093.819543
2113.699875,10,19094.477346
4611.805115,10,19094.97542
4611.805115,10,19095.303589
3867.905731,10,19096.00814
2945.810501,10,19096.670167
987.117767,10,19097.300279
635.212036,10,19098.545946
-618.364502,10,19099.790806
685.03891,10,19100.254843
787.98027,10,19101.146329
890.921631,10,19101.56659
830.058899,10,19102.277833
769.196167,10,19102.70648
-394.421463,10,19103.356272
-1558.039093,10,19103.968869
-1026.756653,10,19104.461658
-672.568359,10,19105.045474
495.960846,10,19105.788788
817.674133,10,19106.756897
512.803345,10,19107.152282
-441.019501,10,19107.77698
-1076.901398,10,19108.166576
-261.458466,10,19108.894495
961.705933,10,19109.213279
961.705933,10,19109.601367
393.196106,10,19110.439233
-204.074646,10,19111.10222
-745.859131,10,19112.039803
775.860748,10,19113.018124
1722.96051,10,19113.45931
1722.96051,10,19113.951205
779.137573,10,19114.489229
779.137573,10,19115.023007
-1295.627747,10,19116.261211
-652.608185,10,19117.07527
-63.361145,10,19117.553395
1311.548615,10,19118.203109
890.940704,10,19118.744012
470.332794,10,19119.277159
-599.59642,10,19119.924913
-1058.137512,10,19120.357867
-52.274704,10,19121.016514
953.588104,10,19121.329447
797.635117,10,19122.108833
283.840942,10,19122.85483
-1065.293884,10,19123.560794
-729.093903,10,19124.115159
615.706024,10,19124.771171
1061.188446,10,19125.261319
1729.412079,10,19126.121989
-63.872986,10,19126.803177
-775.078888,10,19127.53456
-1486.28479,10,19127.983249
-1332.778778,10,19128.712806
-974.598083,10,19129.194506
178.843231,10,19129.726238
1332.284546,10,19130.367044
923.539169,10,19130.851208
748.362579,10,19131.205055
-671.742737,10,19131.977622
-1618.479614,10,19132.329419
-1625.923309,10,19133.093354
-1643.291931,10,19133.520138
-1903.266907,10,19134.199144
-2293.22937,10,19134.54788
-2293.22937,10,19134.931995
-2376.375275,10,19135.563413
-2376.375275,10,19135.903898
-2022.175323,10,19136.976469
-627.741791,10,19137.787725
-1954.525192,10,19138.690459
-2663.062744,10,19139.104242
-1545.912476,10,19139.89351
-1266.624908,10,19140.321221
-655.083313,10,19141.027941
-655.083313,10,19141.440561
-3133.402283,10,19142.109215
-3408.771057,10,19142.241109
-3408.771057,10,19142.309317
-3408.771057,10,19142.37655
-3408.771057,10,19142.449474
-3408.771057,10,19142.506913
-3644.171204,10,19142.955097
-2447.495972,10,19144.186947
-564.208069,10,19144.715465
-318.978577,10,19145.289347
-819.153778,10,19146.263387
-1986.229248,10,19146.712358
-2876.385651,10,19147.403461
-3766.542053,10,19147.76789
-2907.41687,10,19148.418152
-1618.729095,10,19148.833898
-1405.412354,10,19149.257753
-552.145386,10,19149.870971
-704.060043,10,19150.314775
-2071.291962,10,19150.796175
-2137.141953,10,19151.409246
-2729.79187,10,19152.138634
-2161.829071,10,19153.032848
-1918.416443,10,19153.560661
-1382.154648,10,19155.209123
-2417.250061,10,19155.765044
-263.041382,10,19156.47052
-263.041382,10,19156.80646
-1731.021118,10,19157.637489
-1896.541931,10,19158.040157
-3386.229248,10,19158.539693
-2041.64045,10,19159.420352
1095.733414,10,19159.770974
656.400032,10,19160.496897
217.06665,10,19160.866503
62.479858,10,19161.738672
-169.400238,10,19162.386301
-169.400024,10,19163.088414
205.740005,10,19163.560572
1081.066742,10,19164.250602
492.133316,10,19164.903078
239.733276,10,19165.403949
1.873627,10,19165.802689
-100.066223,10,19166.30137
-1086.786438,10,19166.914594
-1744.599915,10,19167.347065
-914.09996,10,19168.126904
-83.600006,10,19168.494744
-226.266693,10,19168.998472
-440.266724,10,19169.588812
450.000153,10,19170.138824
1340.267029,10,19170.880805
1430.566452,10,19171.261371
1469.266205,10,19171.96227
-682.093536,10,19172.547097
-1219.933472,10,19172.906252
-1526.066528,10,19173.690896
-1602.599792,10,19174.013689
-256.366119,10,19174.678807
1089.867554,10,19175.096493
1286.826874,10,19176.00933
962.693146,10,19176.728578
279.533234,10,19177.362836
-821.346741,10,19178.551976
553.373657,10,19179.121337
1122.320312,10,19179.972781
1289.466553,10,19180.555187
453.253174,10,19181.38475
244.199829,10,19181.796959
-1391.399933,10,19182.597292
-1573.13324,10,19183.025012
-13.933258,10,19183.740494
-15.153244,10,19184.229946
-17.999878,10,19184.910356
-69.959808,10,19185.381146
-191.199646,10,19185.952584
605.767059,10,19186.470078
1402.733765,10,19186.884375
1110.280319,10,19187.445334
-59.533463,10,19188.033844
-59.533463,10,19188.377474
-1183.000031,10,19189.019408
-1183.000031,10,19189.360784
-757.76001,10,19190.119612
-474.266663,10,19190.547363
1299.600525,10,19191.217198
1299.600525,10,19191.563822
149.360107,10,19192.020965
-138.199997,10,19192.749314
2554.490456,10,19193.156267
2853.678284,10,19193.837016
-1862.514252,10,19194.579567
-1387.728271,10,19195.138862
942.822266,10,19195.910562
1575.054947,10,19196.465708
1846.01181,10,19196.941562
240.340271,10,19197.665214
-952.614532,10,19198.440973
-2055.178528,10,19199.040219
-1553.473816,10,19199.484935
453.345032,10,19200.265714
891.849915,10,19200.655499
1549.607239,10,19201.428061
544.02417,10,19201.852961
113.059998,10,19202.292319
-486.311829,10,19202.829808
-1385.369568,10,19203.155326
-1385.369568,10,19203.559873
-353.154877,10,19204.108136
334.988251,10,19204.57653
778.095322,10,19205.20378
1221.202393,10,19205.74186
-650.454834,10,19206.246033
-1118.369141,10,19206.801164
-1308.986267,10,19207.251428
-1390.679321,10,19207.769341
-594.214661,10,19208.211289
1264.202881,10,19208.536815
1264.202881,10,19209.111729
-787.84079,10,19209.509275
-1015.845642,10,19209.935803
-902.388123,10,19210.591619
-732.201843,10,19211.072475
-203.054382,10,19211.568107
1913.535461,10,19212.067234
1891.071304,10,19212.911306
824.326401,10,19213.829435
-1542.440186,10,19214.454011
-2402.95459,10,19214.913853
-2976.630859,10,19215.55474
303.085648,10,19216.257
2580.240082,10,19217.302217
1707.273529,10,19218.163888
-838.059387,10,19218.804205
-2806.166687,10,19219.445566
-3024.845276,10,19219.86808
-796.750183,10,19220.466311
1431.34491,10,19220.906841
1498.697449,10,19221.512259
1515.535583,10,19222.11281
-342.140442,10,19222.745275
-766.823746,10,19223.371897
-409.202423,10,19223.893428
-205.83812,10,19224.551885
268.678589,10,19224.900331
268.678589,10,19225.440582
1194.535522,10,19225.888371
1194.535522,10,19226.346687
-395.621948,10,19227.135992
-419.15538,10,19227.80437
1999.511566,10,19228.619538
1479.597595,10,19229.027508
1132.988281,10,19229.661723
-1675.754883,10,19230.156513
-2377.940674,10,19230.718315
-2028.595581,10,19231.179451
-1679.250488,10,19231.752199
1063.692871,10,19232.241218
